PaymentID,LoanID,AmountPaid,PaymentDate,RemainingBalance
5906,909,10906.52,2028-09-15,28364.86
5907,909,6504.9,2031-06-02,21859.96
5908,909,5728.48,2032-02-13,16131.48
5909,909,4181.96,2032-03-23,11949.52
5910,909,2014.99,2033-06-15,9934.53
5911,910,12903.76,2023-09-14,242470.18
5912,910,20396.83,2025-07-03,222073.35
5913,910,24504.86,2027-03-17,197568.49
5914,910,51822.25,2027-04-27,145746.24
5915,910,26524.62,2028-10-24,119221.62
5916,911,142921.71,2022-09-18,353780.49
5917,911,56679.23,2022-11-14,297101.26
5918,911,23829.33,2023-03-23,273271.93
5919,912,87543.04,2025-08-18,215899.91
5920,912,55282.79,2026-08-29,160617.12
5921,912,27785.54,2027-06-06,132831.58
5922,912,7526.43,2028-05-15,125305.15
5923,912,7756.5,2029-01-27,117548.65
5924,912,9766.66,2029-06-19,107781.99
5925,913,6689.4,2021-11-22,30415.41
5926,913,7593.45,2022-08-14,22821.96
5927,913,3189.93,2023-06-17,19632.03
5928,913,4504.1,2023-08-08,15127.93
5929,913,3853.26,2023-11-10,11274.67
5930,913,2835.33,2024-03-30,8439.34
5931,913,2272.57,2024-06-24,6166.77
5932,913,676.23,2024-06-28,5490.54
5933,914,123347.17,2021-08-18,313588.4
5934,914,19537.44,2021-09-15,294050.96
5935,914,68385.47,2022-12-21,225665.49
5936,914,58461.45,2024-03-06,167204.04
5937,914,15781.95,2024-07-24,151422.09
5938,914,33280.42,2025-02-04,118141.67
5939,914,33274.79,2030-10-04,84866.88
5940,915,72090.51,2022-01-18,276455.26
5941,915,41901.51,2022-03-19,234553.75
5942,915,13255.48,2022-06-05,221298.27
5943,915,54624.51,2023-02-04,166673.76
5944,915,8625.92,2023-03-19,158047.84
5945,915,42159.0,2023-09-05,115888.84
5946,915,14650.27,2024-01-06,101238.57
5947,915,9080.75,2024-01-31,92157.82
5948,915,16658.16,2024-08-21,75499.66
5949,916,72416.74,2023-01-06,345342.17
5950,916,88685.15,2023-11-29,256657.02
5951,916,64490.83,2025-11-12,192166.19
5952,917,23978.74,2023-01-15,92426.98
5953,917,11733.3,2023-09-11,80693.68
5954,917,4048.36,2024-08-09,76645.32
5955,917,7633.22,2026-02-28,69012.1
5956,917,13200.32,2026-10-07,55811.78
5957,917,9364.6,2028-03-10,46447.18
5958,917,2377.84,2028-10-22,44069.34
5959,917,8330.17,2029-04-07,35739.17
5960,917,5377.43,2030-02-26,30361.74
5961,917,6334.25,2030-09-14,24027.49
5962,918,90477.0,2025-10-02,309177.27
5963,918,38506.62,2025-10-05,270670.65
5964,918,71674.56,2026-01-12,198996.09
5965,918,53379.85,2026-02-10,145616.24
5966,918,43114.69,2027-12-22,102501.55
5967,918,15249.5,2027-12-30,87252.05
5968,918,18479.9,2028-09-28,68772.15
5969,918,11352.54,2028-11-09,57419.61
5970,919,48465.12,2022-06-13,423999.31
5971,919,107723.31,2023-01-20,316276.0
5972,919,42178.25,2023-07-20,274097.75
5973,920,16234.25,2025-04-11,49269.14
5974,920,5029.17,2025-05-26,44239.97
5975,920,6217.07,2025-07-09,38022.9
5976,920,5982.76,2025-08-22,32040.14
5977,920,5298.17,2025-09-15,26741.97
5978,921,40296.9,2020-10-20,105159.4
5979,921,14319.44,2023-10-29,90839.96
5980,921,14079.72,2025-04-20,76760.24
5981,921,9996.4,2026-09-18,66763.84
5982,922,20811.39,2022-05-23,102639.63
5983,922,25618.12,2022-10-03,77021.51
5984,922,17650.37,2025-05-11,59371.14
5985,923,76215.45,2023-01-24,196283.42
5986,923,32024.82,2023-03-24,164258.6
5987,923,10601.12,2023-04-05,153657.48
5988,923,9001.58,2023-07-01,144655.9
5989,923,32846.78,2023-11-24,111809.12
5990,923,31220.38,2024-11-28,80588.74
5991,923,4084.23,2025-02-23,76504.51
5992,923,21944.37,2025-06-12,54560.14
5993,923,16300.62,2026-04-25,38259.52
5994,924,29554.98,2020-09-29,389174.19
5995,924,110276.63,2021-05-18,278897.56
5996,924,32751.21,2021-07-06,246146.35
5997,924,22683.12,2021-08-15,223463.23
5998,924,59466.06,2022-07-30,163997.17
5999,924,32912.42,2022-09-29,131084.75
6000,924,38917.95,2023-04-03,92166.8
6001,925,37542.43,2021-06-22,223341.24
6002,925,41943.8,2021-10-20,181397.44
6003,925,49368.69,2022-04-14,132028.75
6004,925,39083.53,2022-04-27,92945.22
6005,925,15496.26,2022-11-05,77448.96
6006,925,6825.41,2022-11-05,70623.55
6007,925,9610.48,2022-11-08,61013.07
6008,925,8515.97,2023-02-12,52497.1
6009,926,17278.78,2021-10-02,51772.55
6010,926,11494.72,2022-02-15,40277.83
6011,926,2071.03,2022-08-11,38206.8
6012,926,3263.84,2022-10-15,34942.96
6013,926,2949.45,2022-10-16,31993.51
6014,926,5013.19,2023-03-04,26980.32
6015,926,1699.03,2023-03-13,25281.29
6016,926,5349.32,2023-05-30,19931.97
6017,926,3701.31,2023-06-21,16230.66
6018,927,67391.56,2021-12-04,176510.46
6019,927,20702.04,2023-11-29,155808.42
6020,927,38396.74,2023-12-07,117411.68
6021,927,15754.73,2025-02-01,101656.95
6022,928,69631.63,2025-04-19,301958.35
6023,928,24615.18,2025-05-25,277343.17
6024,928,67713.98,2026-04-12,209629.19
6025,928,19564.32,2026-08-06,190064.87
6026,928,12797.39,2026-10-10,177267.48
6027,928,48932.63,2026-10-20,128334.85
6028,928,28651.63,2026-12-22,99683.22
6029,928,5389.89,2027-05-31,94293.33
6030,928,15693.02,2027-08-28,78600.31
6031,928,19528.45,2027-11-25,59071.86
6032,929,31931.0,2026-06-04,284004.23
6033,929,35946.27,2026-08-07,248057.96
6034,929,74330.31,2026-09-11,173727.65
6035,929,25985.81,2026-09-12,147741.84
6036,930,39625.74,2024-03-03,305908.09
6037,930,67915.92,2027-01-10,237992.17
6038,930,42810.63,2030-01-25,195181.54
6039,930,11302.36,2030-10-23,183879.18
6040,931,30559.6,2025-02-22,398985.58
6041,931,51164.02,2025-03-24,347821.56
6042,931,102846.14,2025-10-14,244975.42
6043,931,21865.94,2025-11-24,223109.48
6044,931,52619.38,2026-05-15,170490.1
6045,931,12559.41,2026-07-10,157930.69
6046,931,13562.1,2027-07-02,144368.59
6047,931,39618.29,2029-01-14,104750.3
6048,931,23186.96,2030-07-28,81563.34
6049,931,24294.06,2031-08-25,57269.28
6050,932,39572.97,2028-12-29,273791.91
6051,932,41859.24,2029-01-17,231932.67
6052,932,22365.35,2029-05-01,209567.32
6053,932,33002.11,2031-06-09,176565.21
6054,932,9638.96,2032-04-16,166926.25
6055,932,40885.88,2032-08-09,126040.37
6056,933,8212.89,2023-08-14,55043.27
6057,933,7777.32,2024-06-02,47265.95
6058,933,12006.62,2025-02-26,35259.33
6059,933,9405.32,2025-06-13,25854.01
6060,933,3605.38,2025-07-08,22248.63
6061,933,4018.65,2026-05-28,18229.98
6062,933,1925.38,2027-03-08,16304.6
6063,933,4308.3,2028-07-02,11996.3
6064,933,1989.03,2029-02-23,10007.27
6065,934,37257.37,2027-10-09,122373.85
6066,934,13346.44,2028-07-25,109027.41
6067,934,24638.99,2028-09-26,84388.42
6068,934,16209.7,2028-10-21,68178.72
6069,934,3505.46,2028-11-15,64673.26
6070,934,11675.49,2029-02-04,52997.77
6071,934,14228.41,2030-08-01,38769.36
6072,934,4580.17,2030-12-27,34189.19
6073,935,34683.58,2023-08-18,399381.26
6074,935,85205.07,2023-10-31,314176.19
6075,935,61898.25,2024-01-08,252277.94
6076,935,36484.51,2024-07-27,215793.43
6077,935,30449.41,2024-09-13,185344.02
6078,935,43743.49,2025-02-12,141600.53
6079,935,32554.36,2025-03-07,109046.17
6080,935,20650.19,2025-07-27,88395.98
6081,935,16478.16,2025-11-07,71917.82
6082,935,19145.41,2026-11-06,52772.41
6083,936,105433.96,2026-04-07,318594.07
6084,936,27817.16,2026-05-02,290776.91
6085,936,71976.28,2027-05-30,218800.63
6086,936,62295.5,2027-10-04,156505.13
6087,936,19100.9,2028-09-11,137404.23
6088,936,17985.17,2028-11-02,119419.06
6089,936,23496.21,2028-12-22,95922.85
6090,936,9009.98,2029-02-24,86912.87
6091,936,7868.72,2031-01-04,79044.15
6092,936,18368.85,2031-07-28,60675.3
6093,937,29816.56,2025-08-10,160054.04
6094,937,35756.08,2026-10-27,124297.96
6095,937,20044.36,2026-12-27,104253.6
6096,937,18512.01,2028-01-24,85741.59
6097,937,17955.44,2029-06-01,67786.15
6098,938,77036.07,2023-04-30,383031.99
6099,938,55274.55,2023-05-04,327757.44
6100,938,65207.57,2023-09-14,262549.87
6101,938,40953.13,2023-11-08,221596.74
6102,938,22942.56,2023-11-08,198654.18
6103,939,16997.09,2022-09-22,299972.59
6104,939,48280.18,2023-01-02,251692.41
6105,939,68044.22,2023-01-26,183648.19
6106,939,22164.01,2023-04-27,161484.18
6107,939,29667.2,2023-05-18,131816.98
6108,939,26951.34,2023-08-31,104865.64
6109,939,26450.94,2023-12-29,78414.7
6110,939,18742.78,2024-01-18,59671.92
6111,939,9695.13,2024-06-27,49976.79
6112,939,10938.53,2024-09-02,39038.26
6113,940,51601.83,2022-01-26,300776.33
6114,940,31105.87,2023-11-25,269670.46
6115,940,52833.0,2024-01-09,216837.46
6116,940,16814.5,2024-07-06,200022.96
6117,940,50081.09,2025-03-04,149941.87
6118,940,25575.91,2030-04-12,124365.96
6119,940,31172.56,2030-06-17,93193.4
6120,941,91249.96,2022-12-25,217902.86
6121,941,48277.15,2023-03-20,169625.71
6122,941,17466.06,2023-07-24,152159.65
6123,941,8778.64,2023-07-25,143381.01
6124,941,33058.15,2023-09-26,110322.86
6125,941,31925.85,2023-10-31,78397.01
6126,942,13744.17,2022-03-10,42900.09
6127,942,11341.75,2022-05-02,31558.34
6128,942,3948.01,2022-09-21,27610.33
6129,942,6590.47,2022-12-13,21019.86
6130,942,4780.12,2022-12-30,16239.74
6131,942,1451.15,2022-12-31,14788.59
6132,942,1238.85,2023-01-04,13549.74
6133,942,776.44,2023-01-05,12773.3
6134,943,97659.41,2024-06-21,391740.31
6135,943,70594.26,2024-11-20,321146.05
6136,943,24848.98,2027-09-19,296297.07
6137,943,37861.51,2028-01-18,258435.56
6138,943,64460.63,2029-09-17,193974.93
6139,943,35056.03,2030-01-29,158918.9
6140,944,27251.16,2022-08-22,194602.71
6141,944,41197.52,2022-12-09,153405.19
6142,944,26037.35,2024-08-18,127367.84
6143,945,16821.34,2023-03-11,161339.12
6144,945,12969.37,2023-09-12,148369.75
6145,945,19491.69,2025-11-09,128878.06
6146,946,46276.61,2021-07-24,173554.05
6147,946,10307.12,2022-04-26,163246.93
6148,946,43024.87,2022-12-11,120222.06
6149,946,31097.54,2023-01-22,89124.52
6150,946,22650.88,2023-04-24,66473.64
6151,947,58648.11,2023-02-28,179549.88
6152,947,24988.51,2023-03-11,154561.37
6153,947,45429.04,2023-05-29,109132.33
6154,947,20076.95,2023-07-19,89055.38
6155,947,16917.17,2024-04-24,72138.21
6156,947,10422.5,2024-11-13,61715.71
6157,947,15651.7,2025-06-14,46064.01
6158,947,3135.14,2025-07-29,42928.87
6159,948,70646.39,2027-03-10,229954.48
6160,948,44630.01,2027-04-01,185324.47
6161,948,53139.74,2027-08-04,132184.73
6162,949,78124.25,2020-12-21,249491.57
6163,949,60223.99,2021-10-10,189267.58
6164,949,20539.8,2021-10-15,168727.78
6165,949,22000.61,2022-08-18,146727.17
6166,949,17087.09,2023-08-14,129640.08
6167,949,26606.71,2024-03-09,103033.37
6168,949,16857.42,2026-04-25,86175.95
6169,950,19952.71,2021-07-25,63453.89
6170,950,4998.55,2021-08-21,58455.34
6171,950,9112.67,2021-11-16,49342.67
6172,950,4808.12,2022-03-18,44534.55
6173,950,6486.52,2022-03-30,38048.03
6174,950,7064.41,2023-05-02,30983.62
6175,950,2342.84,2023-05-05,28640.78
6176,950,6446.87,2023-11-06,22193.91
6177,951,4355.89,2021-05-19,43453.01
6178,951,4586.17,2021-09-29,38866.84
6179,951,2995.82,2021-10-20,35871.02
6180,951,5406.17,2021-10-24,30464.85
6181,951,5603.47,2022-05-05,24861.38
6182,951,4714.37,2022-06-29,20147.01
6183,951,3715.8,2022-08-14,16431.21
6184,951,1487.85,2022-09-06,14943.36
6185,952,66021.58,2021-09-17,298676.25
6186,952,81651.7,2022-04-18,217024.55
6187,952,20205.31,2023-01-14,196819.24
6188,952,55097.75,2023-01-31,141721.49
6189,952,41886.3,2023-03-14,99835.19
6190,952,22670.13,2023-03-27,77165.06
6191,952,9721.62,2023-12-18,67443.44
6192,952,18871.33,2025-03-30,48572.11
6193,953,33940.91,2022-11-13,131404.3
6194,953,17660.33,2022-11-20,113743.97
6195,953,22878.79,2028-03-11,90865.18
6196,954,7057.28,2024-07-06,23249.62
6197,954,4466.48,2024-07-15,18783.14
6198,954,2266.25,2024-09-22,16516.89
6199,954,1058.95,2024-09-22,15457.94
6200,954,2205.11,2024-09-30,13252.83
6201,955,1087.0,2023-04-17,2625.88
6202,955,240.01,2026-11-17,2385.87
6203,955,167.01,2027-01-18,2218.86
6204,956,41616.23,2021-10-06,345988.07
6205,956,39314.1,2025-12-07,306673.97
6206,956,44452.01,2026-02-03,262221.96
6207,956,56782.77,2029-02-07,205439.19
6208,956,61579.77,2030-01-14,143859.42
6209,957,71364.44,2024-02-21,187354.21
6210,957,52386.33,2024-06-22,134967.88
6211,957,27165.35,2024-09-21,107802.53
6212,957,27640.73,2024-11-21,80161.8
6213,957,13747.9,2025-01-17,66413.9
6214,957,13335.62,2025-09-05,53078.28
6215,957,12111.07,2026-03-24,40967.21
6216,957,8961.9,2026-04-13,32005.31
6217,958,13094.52,2024-08-04,53846.63
6218,958,14313.43,2024-08-28,39533.2
6219,958,3732.93,2025-12-28,35800.27
6220,958,2406.03,2026-02-04,33394.24
6221,958,9544.69,2026-02-21,23849.55
6222,958,3986.12,2026-04-17,19863.43
6223,958,3400.84,2027-04-24,16462.59
6224,958,3070.99,2030-02-02,13391.6
6225,958,2311.31,2032-12-06,11080.29
6226,959,6277.16,2022-02-09,104572.57
6227,959,18987.34,2022-03-09,85585.23
6228,959,20644.5,2022-05-18,64940.73
6229,959,4244.55,2022-05-23,60696.18
6230,959,8439.12,2023-04-18,52257.06
6231,959,11159.9,2024-01-30,41097.16
6232,959,12078.01,2024-02-28,29019.15
6233,959,8390.41,2025-01-11,20628.74
6234,960,65425.19,2022-08-20,195037.73
6235,960,15068.01,2023-01-25,179969.72
6236,960,30034.18,2024-07-17,149935.54
6237,960,23869.69,2024-07-24,126065.85
6238,960,29579.4,2024-07-31,96486.45
6239,960,9380.14,2024-08-26,87106.31
6240,960,16998.75,2025-04-01,70107.56
6241,961,3521.65,2025-11-17,15990.64
6242,961,2651.79,2026-02-23,13338.85
6243,961,2269.87,2028-11-22,11068.98
6244,961,2976.64,2028-12-15,8092.34
6245,961,1996.97,2029-01-19,6095.37
6246,961,1733.08,2029-07-20,4362.29
6247,961,218.24,2029-10-19,4144.05
6248,961,1013.29,2032-03-10,3130.76
6249,961,691.1,2032-07-04,2439.66
6250,961,598.58,2032-07-16,1841.08
6251,962,10227.94,2025-07-14,38393.45
6252,962,4481.49,2026-06-04,33911.96
6253,962,5745.74,2028-04-06,28166.22
6254,962,1715.62,2029-02-09,26450.6
6255,963,35601.35,2024-01-25,157802.02
6256,963,14604.84,2025-05-19,143197.18
6257,963,25192.91,2027-10-21,118004.27
6258,963,19276.17,2029-02-17,98728.1
6259,963,23088.06,2029-06-24,75640.04
6260,963,4969.21,2032-06-28,70670.83
6261,963,15681.35,2032-10-24,54989.48
6262,964,11288.31,2028-05-02,171344.36
6263,964,26884.7,2029-06-07,144459.66
6264,964,33446.86,2030-09-24,111012.8
6265,965,16965.93,2024-09-20,92689.28
6266,965,18873.07,2027-06-25,73816.21
6267,965,8268.56,2028-03-14,65547.65
6268,965,4691.31,2029-05-09,60856.34
6269,965,17627.51,2029-08-12,43228.83
6270,965,3297.21,2029-09-18,39931.62
6271,965,2975.97,2030-01-06,36955.65
6272,966,1737.21,2022-02-12,8069.61
6273,966,1302.68,2022-05-11,6766.93
6274,966,1670.06,2022-05-12,5096.87
6275,966,281.52,2022-06-04,4815.35
6276,966,340.05,2022-06-09,4475.3
6277,966,633.63,2022-06-25,3841.67
6278,966,860.2,2022-07-10,2981.47
6279,967,92428.32,2023-12-20,295333.91
6280,967,23603.05,2024-03-13,271730.86
6281,967,54088.92,2024-05-18,217641.94
6282,967,13246.12,2026-02-07,204395.82
6283,967,29735.87,2026-03-23,174659.95
6284,968,17236.56,2021-12-10,177702.59
6285,968,9008.17,2023-01-08,168694.42
6286,968,29054.97,2023-03-29,139639.45
6287,968,31588.74,2024-01-25,108050.71
6288,968,7445.06,2027-01-31,100605.65
6289,969,38769.01,2022-06-20,272439.57
6290,969,48796.19,2023-04-08,223643.38
6291,969,62559.89,2023-12-13,161083.49
6292,969,27971.12,2023-12-31,133112.37
6293,970,8523.72,2023-09-14,20856.96
6294,970,3015.75,2024-10-09,17841.21
6295,970,3799.69,2024-12-19,14041.52
6296,970,1425.39,2026-03-06,12616.13
6297,971,6747.91,2021-05-03,18980.03
6298,971,1537.07,2021-07-02,17442.96
6299,971,3354.67,2021-10-05,14088.29
6300,971,2479.36,2021-11-22,11608.93
6301,971,1733.59,2022-04-04,9875.34
6302,971,1033.49,2022-07-09,8841.85
6303,971,1800.79,2023-01-03,7041.06
6304,972,49110.73,2025-03-14,120102.72
6305,972,23789.58,2026-08-11,96313.14
6306,972,17215.44,2026-12-10,79097.7
6307,972,18112.88,2027-03-29,60984.82
6308,972,11302.15,2027-11-10,49682.67
6309,972,7906.1,2030-10-30,41776.57
6310,972,6256.96,2031-02-06,35519.61
6311,972,7357.34,2031-03-29,28162.27
6312,973,10081.96,2024-07-21,65881.13
6313,973,15758.27,2026-06-27,50122.86
6314,973,13836.51,2027-10-27,36286.35
6315,973,3296.47,2027-12-17,32989.88
6316,973,6079.31,2030-03-05,26910.57
6317,973,2869.69,2030-04-07,24040.88
6318,973,1943.11,2030-07-16,22097.77
6319,974,26968.64,2024-02-01,251990.35
6320,974,58046.85,2027-11-07,193943.5
6321,974,21462.49,2028-01-20,172481.01
6322,975,49040.02,2024-09-26,189114.72
6323,975,26608.23,2025-05-17,162506.49
6324,975,11788.71,2025-07-06,150717.78
6325,975,11990.81,2025-08-08,138726.97
6326,975,41305.8,2027-03-09,97421.17
6327,975,5820.02,2028-02-04,91601.15
6328,975,23067.97,2028-09-06,68533.18
6329,975,16254.11,2030-07-14,52279.07
6330,976,12117.95,2024-09-13,31535.99
6331,976,6508.49,2028-03-29,25027.5
6332,976,4706.93,2028-07-03,20320.57
6333,976,2499.88,2029-06-07,17820.69
6334,976,3356.63,2030-06-29,14464.06
6335,977,98019.04,2021-09-19,381108.13
6336,977,87504.94,2022-01-10,293603.19
6337,977,81555.87,2023-11-08,212047.32
6338,977,24274.84,2023-12-10,187772.48
6339,977,54436.36,2028-06-14,133336.12
6340,977,27056.64,2028-10-14,106279.48
6341,978,80569.49,2024-02-16,248748.1
6342,978,54423.08,2025-09-27,194325.02
6343,978,45599.66,2026-02-24,148725.36
6344,978,32692.69,2026-06-24,116032.67
6345,978,10586.0,2028-01-30,105446.67
6346,978,24020.1,2029-06-05,81426.57
6347,979,26381.36,2022-01-11,291743.78
6348,979,27934.97,2022-06-30,263808.81
6349,979,28061.18,2022-07-17,235747.63
6350,979,23026.33,2022-12-14,212721.3
6351,979,23196.28,2024-01-19,189525.02
6352,979,36661.71,2024-08-03,152863.31
6353,980,58989.03,2022-06-04,340202.82
6354,980,76159.27,2023-02-12,264043.55
6355,980,68093.18,2025-02-08,195950.37
6356,980,34909.95,2025-04-15,161040.42
6357,980,17178.84,2028-04-27,143861.58
6358,980,10189.18,2029-09-27,133672.4
6359,980,10086.45,2030-01-02,123585.95
6360,981,71040.87,2025-07-03,199556.8
6361,981,41219.59,2025-07-31,158337.21
6362,981,12094.97,2025-09-28,146242.24
6363,981,19328.56,2026-04-25,126913.68
6364,981,12178.54,2026-05-15,114735.14
6365,981,8768.04,2026-08-13,105967.1
6366,981,20875.92,2027-01-17,85091.18
6367,981,12407.51,2027-08-17,72683.67
6368,981,17041.32,2028-07-09,55642.35
6369,981,6375.65,2029-02-16,49266.7
6370,982,7571.35,2022-07-14,77353.03
6371,982,22475.77,2024-10-07,54877.26
6372,982,16243.65,2026-01-08,38633.61
6373,982,9749.91,2026-03-13,28883.7
6374,983,42230.7,2021-01-21,256408.62
6375,983,74441.4,2021-01-25,181967.22
6376,983,16094.07,2021-04-10,165873.15
6377,983,47274.01,2021-08-07,118599.14
6378,984,16060.04,2020-12-30,282858.42
6379,984,49008.21,2023-07-06,233850.21
6380,984,55759.22,2024-08-03,178090.99
6381,984,32528.08,2025-01-13,145562.91
6382,984,12092.53,2025-01-30,133470.38
6383,984,30396.03,2026-01-18,103074.35
6384,984,18205.72,2026-12-22,84868.63
6385,984,11026.77,2028-09-07,73841.86
6386,985,36843.21,2023-06-28,222148.66
6387,985,31451.1,2023-07-18,190697.56
6388,985,39625.39,2023-10-11,151072.17
6389,985,31336.96,2024-02-13,119735.21
6390,985,13809.07,2024-11-06,105926.14
6391,985,6113.16,2024-12-15,99812.98
6392,985,24816.57,2025-07-13,74996.41
6393,985,5222.02,2025-12-06,69774.39
6394,986,35181.67,2024-09-24,306008.16
6395,986,66059.82,2027-09-24,239948.34
6396,986,26937.93,2029-07-26,213010.41
6397,986,58608.63,2029-09-09,154401.78
6398,987,10010.81,2021-03-26,31078.41
6399,987,6656.74,2021-04-29,24421.67
6400,987,5821.45,2021-05-30,18600.22
6401,987,3210.61,2021-08-01,15389.61
6402,987,4036.06,2021-10-14,11353.55
6403,987,3370.58,2021-12-28,7982.97
6404,987,1102.68,2022-08-05,6880.29
6405,987,411.02,2022-10-05,6469.27
6406,987,1912.98,2022-10-14,4556.29
6407,987,1091.09,2022-12-09,3465.2
6408,988,13958.7,2022-11-17,74717.44
6409,988,9755.8,2024-07-11,64961.64
6410,988,15677.23,2025-06-30,49284.41
6411,988,5502.22,2026-01-19,43782.19
6412,988,3398.91,2026-12-23,40383.28
6413,988,3870.72,2028-11-25,36512.56
6414,989,19379.66,2024-05-10,60081.94
6415,989,8375.62,2025-05-08,51706.32
6416,989,4803.84,2025-05-23,46902.48
6417,989,13844.45,2025-10-03,33058.03
6418,989,5742.85,2026-05-28,27315.18
6419,989,5034.71,2026-07-05,22280.47
6420,989,2866.13,2028-11-09,19414.34
6421,990,13564.11,2023-12-08,44427.41
6422,990,9027.27,2023-12-10,35400.14
6423,990,7077.85,2024-02-10,28322.29
6424,990,6785.12,2024-05-16,21537.17
6425,990,4813.42,2024-09-24,16723.75
6426,990,4363.82,2024-11-05,12359.93
